,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",500,500.0,64.11,0.0961538462,0.332,115.0,11.0577,23.0,23.3319690629,116.6598453145,Not specified,498.3402,48.0769,2021-11-29 17:21:08,Bank Account,Bank Account,0.09647411035393522,2021-11-29 17:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,Public Bank Hong Kong,Payment company,"phone, online",500,500.0,64.11,0.0958138911,0.6843,60.0,5.7488,12.0,12.6843486336,63.4217431681,Not specified,496.5783,47.9069,2021-11-29 17:21:08,Bank Account,Bank Account,0.09647411035393522,2021-11-29 17:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,Shanghai Commercial Bank,Payment company,"phone, online",500,500.0,64.11,0.0957395883,0.7327,170.0,16.2757,34.0,34.7327008232,173.6635041161,Not specified,496.3365,47.8698,2021-11-29 17:23:36,Bank Account,Bank Account,0.09644625079330484,2021-11-29 17:23:35,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,Skrill,Payment company,,500,500.0,64.11,0.0937,2.8628,0.0,0.0,0.0,2.8627852853,14.3139264263,Within 24 hours,485.6861,46.85,2021-11-29 17:26:30,Debit Card,Bank Account,0.09646148520436945,2021-11-29 17:25:55,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
14,Skrill,Payment company,,500,500.0,64.11,0.0937,2.8628,9.9500500501,0.9323,1.99001001,4.8527952953,24.2639764763,Within 24 hours,485.6861,46.85,2021-11-29 17:26:30,Credit Card,Bank Account,0.09646148520436945,2021-11-29 17:25:55,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
15,Western Union,Payment company,"phone, online",500,500.0,64.11,0.0956246,0.8402,0.0,0.0,0.0,0.8402086277,4.2010431386,Within 24 hours,495.799,47.8123,2021-11-29 17:11:12,Mobile Wallet,Bank Account,0.09643485396312536,2021-11-29 17:10:56,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
16,Western Union,Payment company,"phone, online",500,500.0,64.11,0.0948566,1.6366,15.0,1.4228,3.0,4.6366011854,23.1830059271,Within 24 hours,491.817,47.4283,2021-11-29 17:11:12,Credit Card,Bank Account,0.09643485396312536,2021-11-29 17:10:56,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
17,Western Union,Payment company,"phone, online",500,500.0,64.11,0.0956246,0.8402,0.0,0.0,0.0,0.8402086277,4.2010431386,Within 24 hours,495.799,47.8123,2021-11-29 17:11:12,Bank Account,Bank Account,0.09643485396312536,2021-11-29 17:10:56,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
18,Western Union,Payment company,"phone, online",500,500.0,64.11,0.0948566,1.6366,15.0,1.4228,3.0,4.6366011854,23.1830059271,Within 24 hours,491.817,47.4283,2021-11-29 17:11:12,Debit Card,Bank Account,0.09643485396312536,2021-11-29 17:10:56,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
19,Wing Lung bank,Bank,"phone, online",500,500.0,64.11,0.0965903603,-0.1613,100.0,9.659,20.0,19.8387446939,99.1937234696,Not specified,500.8063,48.2952,2021-11-29 17:12:07,Bank Account,Bank Account,0.09643485396312536,2021-11-29 17:11:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
20,Wirebarley Australia Pty Ltd,Payment company,,500,500.0,64.11,0.0951736,1.3202,20.0,1.9035,4.0,5.320176676,26.6008833801,Not specified,493.3991,47.5868,2021-11-29 17:23:36,Bank Account,Bank Account,0.09644686907020873,2021-11-29 17:22:55,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
21,Wise,Payment company,online,500,482.68478,64.11,0.0964681,0.0082,17.31522,1.6704,3.5872728367,3.5954259469,17.354573822,Not specified,482.6454,46.5637,2021-11-29 16:59:23,Credit Card,Bank Account,0.09647596579180184,2021-11-29 16:58:56,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
22,Wise,Payment company,online,500,482.68478,64.11,0.0964681,0.0082,17.31522,1.6704,3.5872728367,3.5954259469,17.354573822,Not specified,482.6454,46.5637,2021-11-29 16:59:22,Debit Card,Bank Account,0.09647596579180184,2021-11-29 16:58:56,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
23,Wise,Payment company,online,500,495.81855,64.11,0.0964681,0.0082,4.18145,0.4034,0.8433427914,0.8514959016,4.2218746327,Not specified,495.7781,47.8307,2021-11-29 16:59:22,Bank Account,Bank Account,0.09647596579180184,2021-11-29 16:58:56,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
24,WorldRemit,Payment company,online,500,500.0,64.11,0.09407,2.1355,25.0,2.3518,5.0,7.1355279431,35.6776397155,Not specified,489.3224,47.035,2021-11-26 13:08:41,Debit Card,Bank Account,0.09612272770991633,2021-11-26 13:07:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
25,WorldRemit,Payment company,online,500,500.0,64.11,0.0944,2.1101,25.0,2.36,5.0,7.1100814483,35.5504072413,Within 24 hours,489.4496,47.2,2021-11-29 17:12:07,Debit Card,Bank Account,0.09643485396312536,2021-11-29 17:11:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
26,WorldRemit,Payment company,online,500,500.0,64.11,0.0944,2.1101,25.0,2.36,5.0,7.1100814483,35.5504072413,Within 24 hours,489.4496,47.2,2021-11-29 17:12:07,Credit Card,Bank Account,0.09643485396312536,2021-11-29 17:11:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
27,WorldRemit,Payment company,online,500,500.0,64.11,0.09407,2.1355,25.0,2.3518,5.0,7.1355279431,35.6776397155,Not specified,489.3224,47.035,2021-11-26 13:08:41,Credit Card,Bank Account,0.09612272770991633,2021-11-26 13:07:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
28,Xendpay,Payment company,"phone, online",500,500.0,64.11,0.09597,0.4684,0.0,0.0,0.0,0.4683617878,2.3418089388,Not specified,497.6582,47.985,2021-11-29 17:06:17,Bank Account,Bank Account,0.09642160193863553,2021-11-29 17:05:53,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
