,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.37,0.0950660709,0.3398,115.0,10.9326,11.5,11.8397768943,118.3977689426,,996.6022,95.0661,2021-11-10 17:51:08,Bank Account,Bank Account,0.09539018472637645,2021-11-10 17:50:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
11,Public Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.37,0.0946772453,0.7474,60.0,5.6806,6.0,6.747392887,67.4739288696,,992.5261,94.6772,2021-11-10 17:51:07,Bank Account,Bank Account,0.09539018472637645,2021-11-10 17:50:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
12,Shanghai Commercial Bank,Payment company,"phone, online",1000,1000.0,128.37,0.0946969697,0.7107,170.0,16.0985,17.0,17.7107428376,177.1074283761,,992.8926,94.697,2021-11-10 17:55:37,Bank Account,Bank Account,0.09537483953786907,2021-11-10 17:55:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
13,Skrill,Payment company,,1000,1000.0,128.37,0.0926,2.901,0.0,0.0,0.0,2.901049554,29.0104955397,up to 1 hours,970.9895,92.6,2021-11-10 17:18:15,Debit Card,Bank Account,0.09536663328968652,2021-11-10 17:18:14,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",GB,GBP,
14,Skrill,Payment company,,1000,1000.0,128.37,0.0926,2.901,19.9,1.8427,1.99,4.891049554,48.9104955397,up to 1 hours,970.9895,92.6,2021-11-10 17:18:15,Credit Card,Bank Account,0.09536663328968652,2021-11-10 17:18:14,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",GB,GBP,
15,Western Union,Payment company,"phone, online",1000,1000.0,128.37,0.0945159,0.9215,0.0,0.0,0.0,0.9215406347,9.2154063474,1 Business days,990.7846,94.5159,2021-11-10 17:25:00,Mobile Wallet,Bank Account,0.09539500372281702,2021-11-10 17:24:15,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
16,Western Union,Payment company,"phone, online",1000,1000.0,128.37,0.0937567,1.7174,15.0,1.4064,1.5,3.2173894427,32.1738944272,1 Business days,982.8261,93.7567,2021-11-10 17:25:00,Credit Card,Bank Account,0.09539500372281702,2021-11-10 17:24:15,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
17,Western Union,Payment company,"phone, online",1000,1000.0,128.37,0.0945159,0.9215,0.0,0.0,0.0,0.9215406347,9.2154063474,1 Business days,990.7846,94.5159,2021-11-10 17:25:00,Bank Account,Bank Account,0.09539500372281702,2021-11-10 17:24:15,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
18,Western Union,Payment company,"phone, online",1000,1000.0,128.37,0.0937567,1.7174,15.0,1.4064,1.5,3.2173894427,32.1738944272,1 Business days,982.8261,93.7567,2021-11-10 17:25:00,Debit Card,Bank Account,0.09539500372281702,2021-11-10 17:24:15,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
19,Wing Lung bank,Bank,"phone, online",1000,1000.0,128.37,0.0954927426,-0.1274,100.0,9.5493,10.0,9.8726058728,98.7260587277,,1001.2739,95.4927,2021-11-10 17:57:06,Bank Account,Bank Account,0.09537124518613607,2021-11-10 17:56:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
20,Wirebarley Australia Pty Ltd,Payment company,,1000,1000.0,128.37,0.0941027,1.3277,20.0,1.8821,2.0,3.3276607077,33.276607077,,986.7234,94.1027,2021-11-10 17:52:11,Bank Account,Bank Account,0.09536887508183672,2021-11-10 17:51:15,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': ''}",GB,GBP,
21,Wise,Payment company,online,1000,967.40978,128.37,0.0953665,0.0136,32.59022,3.108,3.3688123351,3.2726005068,32.7215798026,,967.2784,92.2585,2021-11-10 17:58:44,Credit Card,Bank Account,0.0953794511052348,2021-11-10 17:58:15,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
22,Wise,Payment company,online,1000,967.40978,128.37,0.0953665,0.0136,32.59022,3.108,3.3688123351,3.2726005068,32.7215798026,,967.2784,92.2585,2021-11-10 17:58:43,Debit Card,Bank Account,0.0953794511052348,2021-11-10 17:58:15,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
23,Wise,Payment company,online,1000,993.67855,128.37,0.0953665,0.0136,6.32145,0.6029,0.6361664947,0.6457235068,6.4563767093,,993.5436,94.7636,2021-11-10 17:58:43,Bank Account,Bank Account,0.0953794511052348,2021-11-10 17:58:15,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
24,WorldRemit,Payment company,online,1000,1000.0,128.37,0.0931,2.1519,25.0,2.3275,2.5,4.6519472681,46.5194726807,,978.4805,93.1,2021-11-04 23:31:22,Debit Card,Bank Account,0.09514752455530645,2021-11-04 23:30:51,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': ''}",GB,GBP,
25,WorldRemit,Payment company,online,1000,1000.0,128.37,0.09326,2.1025,25.0,2.3315,2.5,4.6025124653,46.025124653,Next working day,978.9749,93.26,2021-11-10 16:54:59,Debit Card,Bank Account,0.09526291465543803,2021-11-10 16:54:15,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': ''}",GB,GBP,
26,WorldRemit,Payment company,online,1000,1000.0,128.37,0.09326,2.1025,25.0,2.3315,2.5,4.6025124653,46.025124653,Next working day,978.9749,93.26,2021-11-10 16:54:59,Credit Card,Bank Account,0.09526291465543803,2021-11-10 16:54:15,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': ''}",GB,GBP,
27,WorldRemit,Payment company,online,1000,1000.0,128.37,0.0931,2.1519,25.0,2.3275,2.5,4.6519472681,46.5194726807,,978.4805,93.1,2021-11-04 23:31:22,Credit Card,Bank Account,0.09514752455530645,2021-11-04 23:30:51,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': ''}",GB,GBP,
28,Xendpay,Payment company,"phone, online",1000,1000.0,128.37,0.09491,0.4996,0.0,0.0,0.0,0.4996408058,4.9964080576,,995.0036,94.91,2021-11-10 17:46:21,Bank Account,Bank Account,0.09538659032850229,2021-11-10 17:46:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
