,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",30000,30000.0,3849.68,0.1753770607,0.3534,115.0,20.1684,0.3833333333,0.7367820218,221.0346065549,Not specified,29893.9654,5261.3118,2021-12-03 08:51:09,Bank Account,Bank Account,0.1759991272876614,2021-12-03 08:50:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
11,OFX,Payment company,,30000,30000.0,3849.68,0.17213,1.9735,60.0,10.3278,0.2,2.1735410285,652.0623085639,Not specified,29407.9377,5163.9,2021-12-03 06:17:40,Bank Account,Bank Account,0.17559544821477854,2021-12-03 06:16:54,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
12,Public Bank Hong Kong,Payment company,"phone, online",30000,30000.0,3849.68,0.175417054,0.3044,60.0,10.525,0.2,0.5044383732,151.3315119545,Not specified,29908.6685,5262.5116,2021-12-03 09:06:08,Bank Account,Bank Account,0.17595272164935225,2021-12-03 09:05:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
13,Shanghai Commercial Bank,Payment company,"phone, online",30000,30000.0,3849.68,0.1748404581,0.6458,170.0,29.7229,0.5666666667,1.2124271441,363.7281432094,Not specified,29806.2719,5245.2137,2021-12-03 08:53:10,Bank Account,Bank Account,0.17597684700929844,2021-12-03 08:52:51,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
14,Wing Lung bank,Bank,"phone, online",30000,30000.0,3849.68,0.1764290755,-0.2656,100.0,17.6429,0.3333333333,0.0677522737,20.3256821154,Not specified,30079.6743,5292.8723,2021-12-03 08:57:08,Bank Account,Bank Account,0.17596175441973883,2021-12-03 08:56:49,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
15,Wirebarley Australia Pty Ltd,Payment company,,30000,30000.0,3849.68,0.1743832,0.9116,20.0,3.4877,0.0666666667,0.9782219192,293.4665757521,Not specified,29726.5334,5231.496,2021-12-03 08:52:13,Bank Account,Bank Account,0.17598742259441075,2021-12-03 08:51:47,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
16,Wirebarley Australia Pty Ltd,Payment company,,30000,30000.0,3849.68,0.1743832,0.9116,20.0,3.4877,0.0666666667,0.9782219192,293.4665757521,Not specified,29726.5334,5231.496,2021-12-03 08:52:13,Bank Account,Bank Account,0.17598742259441075,2021-12-03 08:51:47,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'PayNow', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
17,Wise,Payment company,online,30000,29864.51924,3849.68,0.175921,0.006,135.48076,23.8339,0.4536512338,0.4596594805,137.2750939942,Not specified,29862.7249,5253.7961,2021-12-03 08:59:25,Bank Account,Bank Account,0.17593157040278748,2021-12-03 08:58:54,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
18,WorldRemit,Payment company,online,30000,30000.0,3849.68,0.17094,2.7211,25.0,4.2735,0.0833333333,2.8044076628,841.3222988506,Not specified,29183.6777,5128.2,2021-11-26 12:41:06,Debit Card,Bank Account,0.17572151298114222,2021-11-26 12:40:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
19,WorldRemit,Payment company,online,30000,30000.0,3849.68,0.17106,2.7381,25.0,4.2765,0.0833333333,2.8214360845,846.4308253667,1-3 days,29178.5692,5131.8,2021-12-03 07:40:22,Debit Card,Bank Account,0.1758756561806117,2021-12-03 07:39:48,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any SGD account at any bank / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Within 3 working days'}",SG,SGD,
20,WorldRemit,Payment company,online,30000,30000.0,3849.68,0.17106,2.7381,25.0,4.2765,0.0833333333,2.8214360845,846.4308253667,1-3 days,29178.5692,5131.8,2021-12-03 07:40:22,Credit Card,Bank Account,0.1758756561806117,2021-12-03 07:39:48,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any SGD account at any bank / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Within 3 working days'}",SG,SGD,
21,WorldRemit,Payment company,online,30000,30000.0,3849.68,0.17094,2.7211,25.0,4.2735,0.0833333333,2.8044076628,841.3222988506,Not specified,29183.6777,5128.2,2021-11-26 12:41:06,Credit Card,Bank Account,0.17572151298114222,2021-11-26 12:40:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
22,Xendpay,Payment company,"phone, online",30000,30000.0,3849.68,0.1757,0.159,0.0,0.0,0.0,0.1590084242,47.7025272601,Not specified,29952.2975,5271.0,2021-12-03 08:46:17,Bank Account,Bank Account,0.17597982274305446,2021-12-03 08:45:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
23,Xpress Money,Payment company,,30000,30000.0,3849.68,0.170165,3.2521,375.0,63.8119,1.25,4.5021474913,1350.6442474001,Not specified,29024.3558,5104.95,2021-12-03 08:26:41,Cash,Bank Account,0.175885040946782,2021-12-03 08:25:55,Not specified,"{'pay_in_method': 'Cash', 'pay_out_method': 'AC', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",SG,SGD,
