,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
10,MoneyGram,Payment company,online,100,100.0,12.84,0.109661,0.976,8.0,0.8773,8.0,8.9759902678,8.9759902678,,99.024,10.9661,2021-11-09 17:26:23,Debit Card,Bank Account,0.11074182947806219,2021-11-09 17:26:14,Not specified,"{'pay_in_method': 'debitCard', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
11,MoneyGram,Payment company,online,100,100.0,12.84,0.1074465168,3.0934,97.0,10.4223,97.0,100.0933627598,100.0933627598,,96.9066,10.7447,2021-11-09 16:09:23,Cash,Bank Account,0.11087632372761698,2021-11-09 16:09:14,Not specified,"{'pay_in_method': 'cash', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
12,MoneyGram,Payment company,online,100,100.0,12.84,0.109661,0.976,8.0,0.8773,8.0,8.9759902678,8.9759902678,,99.024,10.9661,2021-11-09 17:26:23,Credit Card,Bank Account,0.11074182947806219,2021-11-09 17:26:14,Not specified,"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
13,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1104362231,0.2566,115.0,12.7002,115.0,115.2566131543,115.2566131543,,99.7434,11.0436,2021-11-09 19:51:08,Bank Account,Bank Account,0.11072034605362804,2021-11-09 19:50:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
14,Public Bank Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1105387659,0.164,60.0,6.6323,60.0,60.1639988628,60.1639988628,,99.836,11.0539,2021-11-09 19:51:07,Bank Account,Bank Account,0.11072034605362804,2021-11-09 19:50:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
15,Shanghai Commercial Bank,Payment company,"phone, online",100,100.0,12.84,0.1103752759,0.318,170.0,18.7638,170.0,170.3179698803,170.3179698803,,99.682,11.0375,2021-11-09 19:53:17,Bank Account,Bank Account,0.11072735557823261,2021-11-09 19:53:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
16,Skrill,Payment company,,100,100.0,12.84,0.1075,2.9238,0.0,0.0,0.0,2.9238353519,2.9238353519,up to 1 days,97.0762,10.75,2021-11-09 17:58:14,Debit Card,Bank Account,0.11073779067155318,2021-11-09 17:58:14,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",DE,EUR,
17,Skrill,Payment company,,100,100.0,12.84,0.1075,2.9238,1.9900900901,0.2139,1.9900900901,4.913925442,4.913925442,up to 1 days,97.0762,10.75,2021-11-09 17:58:14,Credit Card,Bank Account,0.11073779067155318,2021-11-09 17:58:14,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",DE,EUR,
18,Western Union,Payment company,"phone, online",100,100.0,12.84,0.1093076,1.2817,15.0,1.6396,15.0,16.2816612663,16.2816612663,1 Business days,98.7183,10.9308,2021-11-09 18:21:58,Debit Card,Bank Account,0.110726741760534,2021-11-09 18:21:13,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
19,Western Union,Payment company,"phone, online",100,100.0,12.84,0.1094183,1.1817,0.0,0.0,0.0,1.1816854174,1.1816854174,1 Business days,98.8183,10.9418,2021-11-09 18:21:58,Bank Account,Bank Account,0.110726741760534,2021-11-09 18:21:13,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
20,Western Union,Payment company,"phone, online",100,100.0,12.84,0.1093076,1.2817,15.0,1.6396,15.0,16.2816612663,16.2816612663,1 Business days,98.7183,10.9308,2021-11-09 18:21:58,Credit Card,Bank Account,0.110726741760534,2021-11-09 18:21:13,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
21,Western Union,Payment company,"phone, online",100,100.0,12.84,0.1094183,1.1817,0.0,0.0,0.0,1.1816854174,1.1816854174,1 Business days,98.8183,10.9418,2021-11-09 18:21:58,Mobile Wallet,Bank Account,0.110726741760534,2021-11-09 18:21:13,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
22,Wing Lung bank,Bank,"phone, online",100,100.0,12.84,0.1109262341,-0.1883,100.0,11.0926,100.0,99.8116782858,99.8116782858,,100.1883,11.0926,2021-11-09 19:57:18,Bank Account,Bank Account,0.11071772853007811,2021-11-09 19:57:11,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
23,Wirebarley Australia Pty Ltd,Payment company,,100,100.0,12.84,0.1092231,1.3585,20.0,2.1845,20.0,21.3585220837,21.3585220837,,98.6415,10.9223,2021-11-09 19:53:29,Bank Account,Bank Account,0.11072735557823261,2021-11-09 19:53:08,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': ''}",DE,EUR,
24,Wise,Payment company,online,100,95.70965,12.84,0.110718,-0.0033,4.29035,0.475,4.4826723324,4.2870986826,4.2872381755,,95.7128,10.5968,2021-11-09 19:59:10,Credit Card,Bank Account,0.11071440032347298,2021-11-09 19:58:08,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
25,Wise,Payment company,online,100,98.33976,12.84,0.110718,-0.0033,1.66024,0.1838,1.6882693226,1.6569886826,1.6570426623,,98.343,10.888,2021-11-09 19:59:00,Bank Account,Bank Account,0.11071440032347298,2021-11-09 19:58:08,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
26,Wise,Payment company,online,100,95.70965,12.84,0.110718,-0.0033,4.29035,0.475,4.4826723324,4.2870986826,4.2872381755,,95.7128,10.5968,2021-11-09 19:59:09,Debit Card,Bank Account,0.11071440032347298,2021-11-09 19:58:08,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
27,WorldRemit,Payment company,online,100,100.0,12.84,0.10836,2.0748,25.0,2.709,25.0,27.0747972164,27.0747972164,Next working day,97.9252,10.836,2021-10-14 08:52:52,Credit Card,Bank Account,0.11065588522651308,2021-10-14 08:52:26,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any EUR account at any bank / BNK', 'location_from': '', 'location_to': ''}",DE,EUR,
28,WorldRemit,Payment company,online,100,100.0,12.84,0.10836,2.0748,25.0,2.709,25.0,27.0747972164,27.0747972164,Next working day,97.9252,10.836,2021-10-14 08:52:52,Debit Card,Bank Account,0.11065588522651308,2021-10-14 08:52:26,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any EUR account at any bank / BNK', 'location_from': '', 'location_to': ''}",DE,EUR,
29,Xendpay,Payment company,"phone, online",100,100.0,12.84,0.11016,0.5067,0.0,0.0,0.0,0.5067298563,0.5067298563,,99.4933,11.016,2021-11-09 19:46:23,Bank Account,Bank Account,0.1107210566512422,2021-11-09 19:46:12,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
30,Xpress Money,Payment company,,100,100.0,12.84,0.10822467,2.2671,50.0,5.4112,50.0,52.2671236467,52.2671236467,,97.7329,10.8225,2021-11-09 19:28:41,Cash,Bank Account,0.11073517329910142,2021-11-09 19:28:10,Not specified,"{'pay_in_method': 'Cash', 'pay_out_method': 'AC', 'location_from': '', 'location_to': ''}",DE,EUR,
