,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,status
13,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",5000,5000.0,642.43,0.1105216622,0.261,115.0,12.71,2.3,2.5609920842,128.0496042102,,4986.9504,552.6083,2021-11-01 17:06:09,Bank Account,Bank Account,0.11081086984453295,2021-11-01 17:05:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",
14,OFX,Payment company,,5000,5000.0,642.43,0.10809625,2.5002,60.0,6.4858,1.2,3.7001983168,185.0099158407,,4874.9901,540.4813,2021-11-01 15:39:05,Bank Account,Bank Account,0.1108681742258769,2021-11-01 15:38:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",
15,Public Bank Hong Kong,Payment company,"phone, online",5000,5000.0,642.43,0.1108377114,-0.0242,60.0,6.6503,1.2,1.1757771251,58.7888562539,,5001.2111,554.1886,2021-11-01 17:06:07,Bank Account,Bank Account,0.11081086984453295,2021-11-01 17:05:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",
16,Shanghai Commercial Bank,Payment company,"phone, online",5000,5000.0,642.43,0.1106011171,0.1893,170.0,18.8022,3.4,3.5892889872,179.4644493606,,4990.5356,553.0056,2021-11-01 17:08:19,Bank Account,Bank Account,0.11081086984453295,2021-11-01 17:07:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",
17,Skrill,Payment company,,5000,5000.0,642.43,0.1077,2.8367,0.0,0.0,0.0,2.8366606739,141.833033693,up to 1 days,4858.167,538.5,2021-11-01 16:58:42,Debit Card,Bank Account,0.1108442759861236,2021-11-01 16:57:51,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",
18,Skrill,Payment company,,5000,5000.0,642.43,0.1077,2.8367,99.4995995996,10.7161,1.989991992,4.8266526659,241.3326332926,up to 1 days,4858.167,538.5,2021-11-01 16:58:41,Credit Card,Bank Account,0.1108442759861236,2021-11-01 16:57:51,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",
19,Western Union,Payment company,"phone, online",5000,5000.0,642.43,0.1096631,1.0485,30.0,3.2899,0.6,1.6485272424,82.4263621208,1 Business days,4947.5736,548.3155,2021-11-01 17:01:43,Debit Card,Bank Account,0.11082513169728896,2021-11-01 17:00:52,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",
20,Western Union,Payment company,"phone, online",5000,5000.0,642.43,0.1097742,0.9483,0.0,0.0,0.0,0.9482792226,47.4139611293,1 Business days,4952.586,548.871,2021-11-01 17:01:43,Bank Account,Bank Account,0.11082513169728896,2021-11-01 17:00:52,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",
21,Western Union,Payment company,"phone, online",5000,5000.0,642.43,0.1096631,1.0485,30.0,3.2899,0.6,1.6485272424,82.4263621208,1 Business days,4947.5736,548.3155,2021-11-01 17:01:43,Credit Card,Bank Account,0.11082513169728896,2021-11-01 17:00:52,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",
22,Western Union,Payment company,"phone, online",5000,5000.0,642.43,0.1097742,0.9483,0.0,0.0,0.0,0.9482792226,47.4139611293,1 Business days,4952.586,548.871,2021-11-01 17:01:43,Mobile Wallet,Bank Account,0.11082513169728896,2021-11-01 17:00:52,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",
23,Wing Lung bank,Bank,"phone, online",5000,5000.0,642.43,0.111000111,-0.1536,100.0,11.1,2.0,1.8464084386,92.3204219283,,5007.6796,555.0006,2021-11-01 17:12:08,Bank Account,Bank Account,0.11082988564820763,2021-11-01 17:11:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",
24,Wirebarley Australia Pty Ltd,Payment company,,5000,5000.0,642.43,0.1094425,1.2349,20.0,2.1889,0.4,1.6348696896,81.7434844818,,4938.2565,547.2125,2021-11-01 17:07:18,Bank Account,Bank Account,0.11081086984453295,2021-11-01 17:06:52,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': ''}",
25,Wise,Payment company,online,5000,4846.01465,642.43,0.11084,0.0039,153.98535,17.0677,3.1775667455,3.0835646517,154.1722923677,,4845.8277,537.1323,2021-11-01 16:59:30,Credit Card,Bank Account,0.1108442759861236,2021-11-01 16:58:52,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",
26,Wise,Payment company,online,5000,4977.36776,642.43,0.11084,0.0039,22.63224,2.5086,0.4547029894,0.4565024517,22.8242495132,,4977.1758,551.6914,2021-11-01 16:59:21,Bank Account,Bank Account,0.1108442759861236,2021-11-01 16:58:52,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",
27,Wise,Payment company,online,5000,4846.01465,642.43,0.11084,0.0039,153.98535,17.0677,3.1775667455,3.0835646517,154.1722923677,,4845.8277,537.1323,2021-11-01 16:59:30,Debit Card,Bank Account,0.1108442759861236,2021-11-01 16:58:52,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",
28,WorldRemit,Payment company,online,5000,5000.0,642.43,0.10836,2.0748,25.0,2.709,0.5,2.5747972164,128.7398608223,Next working day,4896.2601,541.8,2021-10-14 08:52:52,Credit Card,Bank Account,0.11065588522651308,2021-10-14 08:52:26,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any EUR account at any bank / BNK', 'location_from': '', 'location_to': ''}",
29,WorldRemit,Payment company,online,5000,5000.0,642.43,0.10836,2.0748,25.0,2.709,0.5,2.5747972164,128.7398608223,Next working day,4896.2601,541.8,2021-10-14 08:52:52,Debit Card,Bank Account,0.11065588522651308,2021-10-14 08:52:26,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any EUR account at any bank / BNK', 'location_from': '', 'location_to': ''}",
30,Xendpay,Payment company,"phone, online",5000,5000.0,642.43,0.11026,0.4971,0.0,0.0,0.0,0.4971261802,24.8563090113,,4975.1437,551.3,2021-11-01 17:06:37,Bank Account,Bank Account,0.11081086984453295,2021-11-01 17:05:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",
31,Xpress Money,Payment company,,5000,5000.0,642.43,0.10822467,2.3898,175.0,18.9393,3.5,5.8898067335,294.4903366751,,4880.5097,541.1234,2021-11-01 16:26:46,Cash,Bank Account,0.11087435274769046,2021-11-01 16:25:52,Not specified,"{'pay_in_method': 'Cash', 'pay_out_method': 'AC', 'location_from': '', 'location_to': ''}",
